CATE,bedrooms,halls,AREA,floor,subway,school,price,LONG,LAT,NAME,DISTRICT
chaoyang,2,1,85.7,middle,1,0,52509,116.4940672,39.90403602,后现代城,大望路
chaoyang,3,2,121,middle,1,0,52067,116.4940672,39.90403602,后现代城,大望路
chaoyang,2,1,86.63,low,1,0,51946,116.4940672,39.90403602,后现代城,大望路
chaoyang,1,1,62.8,low,1,0,51752,116.4940672,39.90403602,后现代城,大望路
chaoyang,1,1,68,low,1,0,51471,116.4940672,39.90403602,后现代城,大望路
chaoyang,2,2,91.7,high,1,0,51255,116.4940672,39.90403602,后现代城,大望路
chaoyang,1,1,59.3,low,1,0,50591,116.4940672,39.90403602,后现代城,大望路
chaoyang,1,0,58.7,low,1,0,50256,116.4940672,39.90403602,后现代城,大望路
chaoyang,2,1,86.78,low,1,0,50242,116.4940672,39.90403602,后现代城,大望路
chaoyang,2,2,94.47,middle,1,0,49752,116.4940672,39.90403602,后现代城,大望路
chaoyang,2,1,86.63,middle,1,0,49637,116.4940672,39.90403602,后现代城,大望路
chaoyang,1,1,71.75,middle,1,0,48781,116.4940672,39.90403602,后现代城,大望路
chaoyang,1,1,58.7,low,1,0,48552,116.4940672,39.90403602,后现代城,大望路
chaoyang,2,1,74.95,low,1,0,45497,116.4940672,39.90403602,后现代城,大望路
chaoyang,1,1,79.5,middle,1,0,44026,116.4940672,39.90403602,后现代城,大望路
chaoyang,2,2,128,high,1,0,42969,116.4940672,39.90403602,后现代城,大望路
dongcheng,2,1,54,low,1,1,120371,116.4153621,39.95422656,后肖家胡同,安定门
dongcheng,1,1,45.72,low,1,1,69992,116.430301,39.95066607,后永康胡同2号院4号院,东直门
dongcheng,2,1,57.23,middle,1,0,86494,116.4294264,39.95078483,后永康胡同6号院,东直门
dongcheng,3,1,68.96,middle,1,1,84832,116.4294264,39.95078483,后永康胡同6号院,东直门
dongcheng,1,1,37,basement ,1,1,81082,116.4294264,39.95078483,后永康胡同6号院,东直门
dongcheng,3,1,74.5,high,1,0,75168,116.4294264,39.95078483,后永康胡同6号院,东直门
chaoyang,2,1,81.38,low,1,0,52593,116.4735273,39.92265039,呼家楼新苑,红庙
dongcheng,2,2,104.77,middle,1,0,66814,116.4488786,39.94910305,胡家园26号院,东直门
dongcheng,2,1,52.32,low,1,0,72630,116.4508359,39.95055507,胡家园小区,东直门
dongcheng,2,1,67.5,middle,1,0,67408,116.4508359,39.95055507,胡家园小区,东直门
dongcheng,3,1,71.38,low,1,0,67246,116.4508359,39.95055507,胡家园小区,东直门
dongcheng,2,1,56.56,middle,1,0,63650,116.4508359,39.95055507,胡家园小区,东直门
dongcheng,3,1,70.99,high,1,0,63390,116.4508359,39.95055507,胡家园小区,东直门
dongcheng,1,1,38.07,high,1,0,63042,116.4508359,39.95055507,胡家园小区,东直门
dongcheng,3,1,73.59,low,1,0,61150,116.4508359,39.95055507,胡家园小区,东直门
dongcheng,3,1,82.51,low,1,0,60599,116.4508359,39.95055507,胡家园小区,东直门
dongcheng,2,1,59.19,middle,1,0,59132,116.4508359,39.95055507,胡家园小区,东直门
dongcheng,2,1,58.24,high,1,0,58380,116.4508359,39.95055507,胡家园小区,东直门
dongcheng,2,1,53,high,1,0,55661,116.4508359,39.95055507,胡家园小区,东直门
fengtai,3,1,121,middle,1,0,36199,116.2891003,39.87885188,胡桃园,七里庄
dongcheng,2,1,84.57,middle,1,1,95779,116.4048059,39.96157648,湖景苑,安定门
dongcheng,2,1,82.44,middle,1,1,93402,116.4048059,39.96157648,湖景苑,安定门
dongcheng,3,1,156.75,low,1,1,70176,116.4048059,39.96157648,湖景苑,安定门
dongcheng,3,2,182.29,low,1,1,67475,116.4048059,39.96157648,湖景苑,安定门
xicheng,4,1,106.79,high,1,1,83342,116.3910102,39.89185592,虎坊路甲15号院,陶然亭
xicheng,2,0,50.65,middle,1,1,82923,116.3937451,39.89073231,虎坊路小区,陶然亭
xicheng,2,0,44.65,middle,1,1,82867,116.3937451,39.89073231,虎坊路小区,陶然亭
xicheng,3,1,60.34,middle,1,1,80378,116.3937451,39.89073231,虎坊路小区,陶然亭
xicheng,3,1,73.97,high,1,1,75707,116.3937451,39.89073231,虎坊路小区,陶然亭
xicheng,1,0,15,low,0,0,138667,116.3820576,39.94386619,护国寺东巷,西四
dongcheng,2,1,55,high,1,1,110000,116.4196109,39.94515314,花梗胡同1号院,交道口
chaoyang,2,1,59.09,middle,1,1,57540,116.4761419,39.98609687,花家地南里,望京
chaoyang,3,1,69.36,high,1,1,54787,116.4761419,39.98609687,花家地南里,望京
chaoyang,3,1,69.36,high,1,1,54066,116.4761419,39.98609687,花家地南里,望京
chaoyang,2,1,55.27,basement ,1,1,39805,116.4761419,39.98609687,花家地南里,望京
chaoyang,3,2,96.14,low,1,1,56169,116.4656087,39.99474769,花家地西里二区,望京
chaoyang,3,1,86.23,high,1,1,49867,116.4656087,39.99474769,花家地西里二区,望京
chaoyang,2,1,57.28,low,1,1,52375,116.4665979,39.99622618,花家地西里三区,望京
chaoyang,2,1,81.17,high,1,1,49896,116.4665979,39.99622618,花家地西里三区,望京
chaoyang,2,1,65,high,1,1,49077,116.4702228,39.99485131,花家地西里一区,望京
chaoyang,3,1,92.28,middle,1,1,48765,116.4702228,39.99485131,花家地西里一区,望京
chaoyang,2,1,87.87,high,1,1,41539,116.4702228,39.99485131,花家地西里一区,望京
chaoyang,2,1,55.59,high,1,1,53967,116.4755589,39.98922633,花家地小区,望京
chaoyang,3,1,73.75,low,1,1,52882,116.4755589,39.98922633,花家地小区,望京
chaoyang,3,1,77.4,middle,1,1,52326,116.4755589,39.98922633,花家地小区,望京
chaoyang,2,1,76,high,1,1,48027,116.4755589,39.98922633,花家地小区,望京
dongcheng,2,1,49.55,low,1,1,70636,116.4446203,39.90463824,花市东三条,东花市
dongcheng,2,1,55,high,1,1,61819,116.4446203,39.90463824,花市东三条,东花市
dongcheng,3,2,184,low,1,1,81522,116.4356984,39.90253588,花市枣苑二期,东花市
dongcheng,3,1,172,middle,1,1,81396,116.4356984,39.90253588,花市枣苑二期,东花市
dongcheng,1,1,73.04,middle,1,1,80094,116.4356984,39.90253588,花市枣苑二期,东花市
dongcheng,1,1,75.19,low,1,1,79798,116.4356984,39.90253588,花市枣苑二期,东花市
dongcheng,1,1,78.75,low,1,1,74921,116.4356984,39.90253588,花市枣苑二期,东花市
dongcheng,2,1,128.62,low,1,1,64532,116.4356984,39.90253588,花市枣苑二期,东花市
dongcheng,3,2,139.8,middle,1,1,107297,116.4356984,39.90253588,花市枣苑三期,东花市
dongcheng,2,1,98,high,1,1,91837,116.4356984,39.90253588,花市枣苑三期,东花市
dongcheng,3,2,120.27,middle,1,1,88967,116.4356984,39.90253588,花市枣苑三期,东花市
dongcheng,2,2,103,high,1,1,85437,116.4356984,39.90253588,花市枣苑三期,东花市
dongcheng,1,1,50.09,high,1,1,82851,116.4356984,39.90253588,花市枣苑三期,东花市
dongcheng,2,1,536.84,low,1,1,129797,116.4356984,39.90253588,花市枣苑一期,东花市
dongcheng,3,2,146,middle,1,1,95891,116.4356984,39.90253588,花市枣苑一期,东花市
dongcheng,3,2,140.26,middle,1,1,89121,116.4356984,39.90253588,花市枣苑一期,东花市
dongcheng,2,2,108.5,middle,1,1,80185,116.4356984,39.90253588,花市枣苑一期,东花市
dongcheng,1,1,71,middle,1,1,80000,116.4356984,39.90253588,花市枣苑一期,东花市
dongcheng,3,2,189,high,1,1,79366,116.4356984,39.90253588,花市枣苑一期,东花市
dongcheng,3,2,141.93,high,1,1,77503,116.4356984,39.90253588,花市枣苑一期,东花市
dongcheng,3,2,142,low,1,1,77465,116.4356984,39.90253588,花市枣苑一期,东花市
dongcheng,3,2,146.06,middle,1,1,72573,116.4356984,39.90253588,花市枣苑一期,东花市
dongcheng,2,1,111,middle,1,1,70271,116.4356984,39.90253588,花市枣苑一期,东花市
dongcheng,2,2,108,high,1,1,67593,116.4356984,39.90253588,花市枣苑一期,东花市
dongcheng,5,2,211.3,low,1,1,63891,116.4356984,39.90253588,花市枣苑一期,东花市
dongcheng,4,2,225.57,high,1,1,59849,116.4356984,39.90253588,花市枣苑一期,东花市
dongcheng,5,2,285.98,high,1,1,57697,116.4356984,39.90253588,花市枣苑一期,东花市
dongcheng,7,2,297,low,1,1,50506,116.4356984,39.90253588,花市枣苑一期,东花市
haidian,2,1,50.16,middle,1,1,64793,116.378196,39.98657664,花园北路32号院,牡丹园
haidian,2,1,54,middle,1,1,74075,116.3798083,39.98530182,花园北路乙28号院,牡丹园
haidian,2,1,55.9,high,1,1,69768,116.3798083,39.98530182,花园北路乙28号院,牡丹园
haidian,1,1,40.6,high,1,1,66010,116.3798083,39.98530182,花园北路乙28号院,牡丹园
haidian,1,0,56.08,middle,1,1,53496,116.3774693,39.98411289,花园公寓,牡丹园
haidian,1,1,65.48,high,1,1,51925,116.3774693,39.98411289,花园公寓,牡丹园
haidian,1,1,65.48,low,1,1,51161,116.3774693,39.98411289,花园公寓,牡丹园
haidian,2,1,58.9,high,1,0,71308,116.372508,39.97684707,花园路18号院,北太平庄
haidian,2,1,60,middle,1,0,68334,116.372508,39.97684707,花园路18号院,北太平庄
haidian,2,1,71,high,1,0,68310,116.372508,39.97684707,花园路18号院,北太平庄
haidian,2,1,73.69,high,1,0,78709,116.3739823,39.97945746,花园路8号院,北太平庄
haidian,2,1,67.47,high,1,0,71143,116.3739823,39.97945746,花园路8号院,北太平庄
haidian,2,1,141.32,high,1,1,62271,116.3129549,39.95131931,华澳中心,紫竹桥
haidian,3,2,215.22,high,1,1,61798,116.3129549,39.95131931,华澳中心,紫竹桥
haidian,3,2,193.03,low,1,1,56986,116.3129549,39.95131931,华澳中心,紫竹桥
haidian,2,1,106.81,high,1,1,54022,116.3129549,39.95131931,华澳中心,紫竹桥
haidian,2,1,142.03,low,1,1,53510,116.3129549,39.95131931,华澳中心,紫竹桥
fengtai,4,2,266,high,1,0,28196,116.3135217,39.89744891,华宝公寓,六里桥
chaoyang,2,2,99.19,middle,1,0,80654,116.475557,40.01517165,华彩国际公寓,望京
chaoyang,2,2,104.28,high,1,0,74799,116.475557,40.01517165,华彩国际公寓,望京
chaoyang,3,2,165,middle,1,0,69697,116.475557,40.01517165,华彩国际公寓,望京
chaoyang,3,2,171.54,low,1,0,64125,116.475557,40.01517165,华彩国际公寓,望京
chaoyang,3,2,171.54,high,1,0,63834,116.475557,40.01517165,华彩国际公寓,望京
chaoyang,3,2,171.54,high,1,0,61211,116.475557,40.01517165,华彩国际公寓,望京
chaoyang,3,2,218.84,high,1,0,63974,116.4830176,40.00075731,华鼎世家二期,望京
chaoyang,2,2,136.87,low,1,0,56989,116.4830176,40.00075731,华鼎世家二期,望京
chaoyang,3,1,159.19,low,1,0,53521,116.4830176,40.00075731,华鼎世家二期,望京
chaoyang,3,2,159.19,low,1,0,50883,116.4830176,40.00075731,华鼎世家二期,望京
chaoyang,2,1,128.48,middle,1,0,60321,116.4830176,40.00075731,华鼎世家一期,望京
chaoyang,3,2,216,middle,1,0,50926,116.4830176,40.00075731,华鼎世家一期,望京
fengtai,2,1,93.08,middle,1,1,67684,116.5574243,39.92151638,华尔街观典,六里桥
fengtai,2,2,93.08,middle,1,1,64461,116.5574243,39.92151638,华尔街观典,六里桥
fengtai,3,2,188.78,middle,1,1,52972,116.5574243,39.92151638,华尔街观典,六里桥
fengtai,5,3,439,middle,1,1,50114,116.5574243,39.92151638,华尔街观典,六里桥
fengtai,3,1,121.22,middle,1,0,41248,116.4411091,39.85745097,华芳嘉园,宋家庄
fengtai,3,2,149,high,1,0,34967,116.4411091,39.85745097,华芳嘉园,宋家庄
fengtai,3,2,149,high,1,0,30537,116.4411091,39.85745097,华芳嘉园,宋家庄
fengtai,2,1,76.04,low,1,0,42084,116.4511309,39.85454196,华芳园,成寿寺
fengtai,1,1,59.84,middle,1,0,40107,116.4511309,39.85454196,华芳园,成寿寺
fengtai,2,1,91.49,high,1,0,37163,116.4511309,39.85454196,华芳园,成寿寺
fengtai,3,1,89.21,middle,1,0,36431,116.4511309,39.85454196,华芳园,成寿寺
